競馬場コード,競馬場,国名,レース日付,レース名,レース格,レース他,レース名省略,出走条件（性別）,馬場の種類,馬場の種類（英愛）,出走条件（クラス）,出走条件（他）,出走条件（年齢）,距離,コース形態,コース詳細,馬場状態,障害数,障害レース確認,着賞金,並び順位,確定順位,異常区分,同着,着変更,ゲート番号,着差1,着差2,馬名,生産国,オッズ,馬齢,斤量,斤量特記1,斤量特記2,補助馬具,調教師,騎手,毛色,性別,父名,母名,母父名,出走頭数,優勝馬タイム,優勝馬オーナー,優勝馬生産者,コメント
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,6,6,,,,5,1¼,8¾,Happier,IRE,12/1,5,,,,,Tim Easterby,Jake Dickson,b,m,,,Pivotal,8,,,,"Towards rear, headway 2f out, weakened inside final furlong"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,7,7,,,,2,1¼,10,Baby Rover,IRE,4/1,3,,,,,Katie Scott,William Pyle,b,f,,,Charm Spirit,8,,,,"Raced in second, prominent over 3f out, weakened over 1f out (jockey said filly weakened quickly inside final furlong) (op 5/1)"
47,Redcar,,2025/07/20,Racing TV Apprentice Handicap,,,Racing TV Apprentice Handicap,,,,Class 6,,"0-60, 3yo+",5f217yds,,,Good To Soft,,,,8,8,,,,3,11,21,Deputy,IRE,10/1,7,,,,,Michael Dods,Mason Paetel,bb,g,,,Azamour,8,,,,"Soon towards rear, never dangerous (op 5/1 tchd 9/2)"
67,Stratford,,2025/07/20,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,,,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,Mares,,,Class 5,,"0-105, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,1,1,,,,,,,Back In The Bay,IRE,15/8F,6,,,,,James Owen,Alex Chadwick,b,m,,,Indian Danehill,6,4m 42.00s,,,"Made all, pushed along from 3 out, ridden before last, kept on well (op 2/1)"
67,Stratford,,2025/07/20,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,,,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,Mares,,,Class 5,,"0-105, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,2,2,,,,,8,,Versace Twentyone,IRE,11/2,6,,,,,Sheila Lewis,Jamie Brace,gr,m,,,Flemensfirth,6,,,,"In touch with leaders, prominent 2nd, went second home turn, kept on (op 7/1 tchd 15/2)"
67,Stratford,,2025/07/20,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,,,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,Mares,,,Class 5,,"0-105, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,3,3,,,,,3½,11½,Claim Du Brizais,FR,4/1,5,,,,,Dan Skelton,Harry Atkins,bb,m,,,Majorien,6,,,,"Prominent, went third home turn, kept on (op 9/4)"
67,Stratford,,2025/07/20,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,,,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,Mares,,,Class 5,,"0-105, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,4,4,,,,,10,21½,La Cantate,FR,10/1,4,,,,,Robbie Llewellyn,Charlie Price,ch,f,,,Kapgarde,6,,,,"Prominent, outpaced after 2 out, went fourth approaching last (op 14/1)"
67,Stratford,,2025/07/20,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,,,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,Mares,,,Class 5,,"0-105, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,5,5,,,,,24,45½,Mary,IRE,100/30,6,,,,,Ian Williams,Paddy Hanlon,b,m,,,Bob's Return,6,,,,"Took keen hold, pressed leader, weakened before last (op 18/5)"
67,Stratford,,2025/07/20,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,,,Ardencote Spa Conditional Jockeys' Mares' Handicap Hurdle,Mares,,,Class 5,,"0-105, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,6,94,PU,,,,,,Addosh,GB,10/1,7,,,,,Brian Ellison,Dylan Johnston,b,m,,,Dubawi,6,,,,"Held up in last but in touch with leaders, weakened after 2 out, pulled up approaching last (op 11/1 tchd 9/1)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,1,1,,,,,,,Nap Hand,IRE,8/11F,5,,,,,Alan King,Tom Cannon,b,g,,,Rip Van Winkle,8,3m 58.80s,,,"Prominent, pressed leader approaching last, ridden to lead run-in, kept on well (op 4/5 tchd 4/6)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,2,2,,,,,2¼,,Hope Rising,IRE,15/8,4,,,,,Jamie Snowden,Gavin Sheehan,b,f,,,Invincible Spirit,8,,,,"Led, headed run-in, kept on (op 2/1 tchd 9/4)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,3,3,,,,,36,38¼,Jefe Triunfo,FR,9/2,6,,,,,Chris Gordon,Freddie Gordon,gr,g,,,Epalo,8,,,,"Raced in second, lost second home turn, weakened approaching last, eased run-in (tchd 4/1)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,4,4,,,,,25,63¼,La Lolita,FR,33/1,4,,,,,Gary Hanmer,Jack Hogan,b,f,,,Robin Des Champs,8,,,,"Midfield, weakened 2 out, tailed off (op 25/1)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,5,5,,,,,26,89¼,You Did,IRE,33/1,5,,,,,Brian Ellison,Craig Nichol,b,g,,,Saddler Maker,8,,,,"Held up in rear, mistake 3 out, weakening when stumbled 2 out, tailed off (vet said gelding lost left-fore shoe) (op 28/1)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,6,6,,,,,51,140¼,Fully Gaden,GB,66/1,5,,,,,D J Jeffreys,Kielan Woods,b,g,,,Sholokhov,8,,,,"Always behind, tailed off (op 40/1 tchd 80/1)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,7,94,PU,,,,,,Heerathetrack,GB,80/1,6,,,,,Mark Usher,Harry Bannister,gr,g,,,English Channel,8,,,,"Midfield, weakened 2 out, tailed off when pulled up before last (op 50/1 tchd 100/1)"
67,Stratford,,2025/07/20,Allan Atkinson Novices' Hurdle (GBB Race),,'GBB Race',Allan Atkinson Novices' Hurdle,,,,Class 3,,4yo+,2m70yds,,,Good,8 hurdles,Hurdle,,8,94,PU,,,,,,Mamdoh,GB,100/1,4,,,,,Sam England,Tom Midgley,b,g,,,Shamardal,8,,,,"Prominent, dropped to rear when slowed dramatically 1st, weakened 3 out, tailed off when pulled up after 2 out (jockey said gelding jumped poorly) (op 50/1)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,1,1,,,,,,,Arclight,GB,9/1,6,,,,,Nicky Henderson,James Bowen,b,m,,,Medicean,9,4m 14.20s,,,"Prominent, disputing second 3 out, led narrowly approaching last, ridden run-in, kept on well (tchd 10/1)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,2,2,,,,,nk,,Finest View,GB,6/5F,8,,,,,Alan King,Tom Cannon,b,m,,,Midnight Legend,9,,,,"In touch with leaders, prominent after 7th, disputing second 3 out, pressed winner approaching last, kept on well (op 11/10 tchd 5/4)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,3,3,,,,,12,12¼,Malystic,GB,7/1,11,,,,,Peter Niven,Henry Brooke,b,g,,,Vettori,9,,,,"Midfield, dropped to rear 4th, headway after 7th, went fourth after 2 out, stayed on and went third run-in (op 8/1 tchd 17/2)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,4,4,,,,,1¼,13½,Coastguard Station,IRE,10/1,9,,,,,Henry Oliver,David Noonan,ch,g,,,Fath,9,,,,"Held up in rear, headway from 4th, went second 8th, led 4 out, bit short of room when headed approaching last, no extra when lost third run-in (op 12/1)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,5,5,,,,,11,24½,Glory And Honour,IRE,10/1,9,,,,,Sam England,Jonathan England,b,g,,,Sakhee,9,,,,"In touch with leaders, weakened after 2 out (tchd 9/1)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,6,6,,,,,25,49½,Fringill Dike,IRE,9/1,8,,,,,Jedd O'Keeffe,Conor O'Farrell,ch,g,,,Presenting,9,,,,"Held up in rear, weakened after 2 out, tailed off (vet said gelding lost right-fore shoe) (op 11/1 tchd 8/1)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,7,7,,,,,16,65½,Duke Of Luckley,IRE,18/1,8,,,,,Martin Keighley,Freddie Keighley,b,g,,,Flemensfirth,9,,,,"Raced in second, led 6th, headed 4 out, weakened before 2 out, tailed off (vet said gelding lost right-fore shoe) (op 16/1 tchd 20/1)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,8,94,PU,,,,,,Sir Tivo,FR,6/1,11,,,,,Gary Hanmer,Gavin Sheehan,b,g,,,Chimes Band,9,,,,"Led, mistake 4th, pressed leader when headed 6th, hit 7th, soon pulled up (op 13/2 tchd 11/2)"
67,Stratford,,2025/07/20,Skip Hire Flyer Handicap Chase (GBB Race),,'GBB Race',Skip Hire Flyer Handicap Chase,,,,Class 2,,4yo+,2m213yds,,,Good,12 fences,Chase,,9,94,PU,,,,,,In This World,FR,66/1,7,,,,,Rob Summers,Robert Dunne,b,g,,,Muhtathir,9,,,,"Always behind, tailed off when pulled up 2 out (op 40/1)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,1,1,,,,,,,Victory Club,IRE,5/2F,8,,,,,Dan Skelton,Harry Skelton,bb,g,,,Shalford,9,4m 47.50s,,,"Led, hung left approaching last, ridden run-in, kept on well (op 15/8)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,2,2,,,,,11,,Guillaume,IRE,4/1,8,,,,,Donald McCain,Theo Gillard,b,g,,,Lavirco,9,,,,"Prominent, went second home turn, hit last, no match for winner (tchd 7/2 and tchd 9/2)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,3,3,,,,,7½,18½,Gms Prince,GB,11/1,10,,,,,Sarah Hollinshead,Robert Dunne,b,g,,,Mozart,9,,,,"Held up in rear, headway 6th, went third home turn, no extra approaching last (tchd 10/1)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,4,4,,,,,11,29½,No Guarantee,GB,9/2,5,,,,,Max Comley,David Bass,b,g,,,Fastnet Rock,9,,,,"Slowly away, raced in last, steady headway from 3 out, went fourth approaching last, never dangerous (op 13/2 tchd 15/2)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,5,5,,,,,19,48½,Show No Fear,IRE,9/1,5,,,,,Rebecca Menzies,Nathan Moscrop,b,g,,,Windsor Knot,9,,,,"In touch with leaders, prominent after 4th, weakened before last (op 17/2 tchd 8/1)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,6,94,PU,,,,,,Northern Rose,IRE,3/1,5,,,,,Gary Hanmer,Jack Hogan,ch,m,,,Redback,9,,,,"Prominent, weakened after 2 out, pulled up before last (trainer said, regarding the poor form shown, that mare was unsuited by the rain-softened good ground on this occasion and would prefer a faster surface) (op 4/1)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,7,94,PU,,,,,,Ghost Jury,IRE,25/1,6,,,,,Kayley Woollacott,Ben Godfrey,gr,m,,,Lil's Boy,9,,,,"Prominent, weakened after 2 out, pulled up before last (op 18/1 tchd 28/1)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,8,94,PU,,,,,,Susiesparkle,IRE,50/1,5,,,,,Mike Sowersby,William Maggs,ch,m,,,Mastercraftsman,9,,,,"Took keen hold, midfield, weakened quickly after 3 out, pulled up after 2 out (jockey said mare ran too free) (op 33/1)"
67,Stratford,,2025/07/20,George & Dragon Novices' Limited Handicap Hurdle,,,George & Dragon Novices' Limited Handicap Hurdle,,,,Class 5,,"0-95, 4yo+",2m2f148yds,,,Good,9 hurdles,Hurdle,,9,94,PU,,,,,,Across The Ocean,IRE,80/1,6,,,,,Tracey Leeson,Mr Joseph Stevenson,b,g,,,Hasten To Add,9,,,,"In touch with leaders, weakened 2 out, pulled up before last (op 66/1 tchd 150/1)"
67,Stratford,,2025/07/20,Clive Bennett Memorial Novices' Handicap Chase (GBB Race),,'GBB Race',Clive Bennett Memorial Novices' Handicap Chase,,,,Class 4,,"0-110, 4yo+",2m3f98yds,,,Good,14 fences,Chase,,1,1,,,,,,,The Dream Goes On,GB,14/1,6,,,,,Dr Richard Newland & Jamie Insole,Charlie Deutsch,b,m,,,Flemensfirth,6,5m 1.70s,,,"Held up in rear but in touch with leaders, headway 10th, led 2 out, ridden run-in, went clear towards finish, kept on well (op 17/2)"
67,Stratford,,2025/07/20,Clive Bennett Memorial Novices' Handicap Chase (GBB Race),,'GBB Race',Clive Bennett Memorial Novices' Handicap Chase,,,,Class 4,,"0-110, 4yo+",2m3f98yds,,,Good,14 fences,Chase,,2,2,,,,,4½,,Limerick Leader,FR,9/2,8,,,,,Alison Thorpe,James Bowen,b,g,,,Rahotep I,6,,,,"Led, pressed winner when headed 2 out, no extra towards finish (op 10/3)"
67,Stratford,,2025/07/20,Clive Bennett Memorial Novices' Handicap Chase (GBB Race),,'GBB Race',Clive Bennett Memorial Novices' Handicap Chase,,,,Class 4,,"0-110, 4yo+",2m3f98yds,,,Good,14 fences,Chase,,3,3,,,,,18,22½,Obsessedwithyou,FR,5/4F,6,,,,,Jamie Snowden,Gavin Sheehan,b,m,,,Sleeping Car,6,,,,"Raced in second, lost second before 2 out, soon outpaced, weakened last (op 13/8 tchd 6/5)"
67,Stratford,,2025/07/20,Clive Bennett Memorial Novices' Handicap Chase (GBB Race),,'GBB Race',Clive Bennett Memorial Novices' Handicap Chase,,,,Class 4,,"0-110, 4yo+",2m3f98yds,,,Good,14 fences,Chase,,4,4,,,,,1¾,24¼,Footloose Man,GB,13/2,6,,,,,Richard Hobson,Charlie Price,b,g,,,Alhaarth,6,,,,"Raced in last, pecked on landing when mistake 6th, outpaced after 2 out, went modest fourth run-in, never dangerous (op 7/1 tchd 15/2)"
67,Stratford,,2025/07/20,Clive Bennett Memorial Novices' Handicap Chase (GBB Race),,'GBB Race',Clive Bennett Memorial Novices' Handicap Chase,,,,Class 4,,"0-110, 4yo+",2m3f98yds,,,Good,14 fences,Chase,,5,5,,,,,1,25¼,My Virtue,GB,9/2,7,,,,,Mel Rowley,Murray Dodd,b,m,,,Defacto I,6,,,,"Prominent, mistake 4th, outpaced after 2 out, weakened before last (op 4/1)"
67,Stratford,,2025/07/20,Clive Bennett Memorial Novices' Handicap Chase (GBB Race),,'GBB Race',Clive Bennett Memorial Novices' Handicap Chase,,,,Class 4,,"0-110, 4yo+",2m3f98yds,,,Good,14 fences,Chase,,6,94,PU,,,,,,Soldat Forte,IRE,10/1,8,,,,,Charlie Longsdon,Kielan Woods,b,g,,,Sulamani,6,,,,"Prominent, weakened after 4 out, pulled up after 2 out (op 11/1 tchd 12/1)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,1,1,,,,,,,Queens Venture,IRE,2/1F,5,,,,,Dan Skelton,Harry Skelton,b,m,,,Bob Back,8,5m 45.60s,,,"Raced wide, midfield, headway after 8th, led 3 out, briefly headed home turn, went clear again approaching last, easily (tchd 9/4)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,2,2,,,,,17,,Could Be Trouble,IRE,11/1,10,,,,,Donald McCain,Theo Gillard,b,m,,,Zaffaran,8,,,,"Led, pressed winner when headed 3 out, briefly led home turn, weakened final 110yds, no match for winner (op 12/1 tchd 14/1)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,3,3,,,,,3½,20½,Roger Pol,IRE,9/1,7,,,,,Jamie Snowden,Joe Anderson,b,g,,,Monsun,8,,,,"Held up in rear, headway after 3 out, went third but not fluent 2 out, weakened approaching last (op 15/2)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,4,4,,,,,14,34½,Roxboro River,IRE,11/2,6,,,,,John Joseph Hanlon,Paddy Hanlon,b,g,,,Indian Ridge,8,,,,"Prominent early, midfield 5th, headway after 3 out, went fourth 2 out, weakened home turn (tchd 7/1)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,5,5,,,,,9,43½,Teorie,IRE,100/30,5,,,,,Daisy Hitchins,Robbie David,b,g,,,Vocalised,8,,,,"Held up in rear, some headway after 3 out, weakened home turn (op 7/2 tchd 3/1)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,6,94,PU,,,,,,Floating Rock,GER,12/1,10,,,,,Michael Gates,Chris Ward,b,g,,,Osorio,8,,,,"Took keen hold, in touch with leaders, lost position 4th, weakened 3 out, pulled up after 2 out (tchd 14/1)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,7,94,PU,,,,,,Killer Kane,IRE,11/1,10,,,,,Joe Tizzard,Brendan Powell,b,g,,,Be My Native,8,,,,"Prominent, hit 1st, weakened quickly after 2 out, soon pulled up (op 14/1 tchd 10/1)"
67,Stratford,,2025/07/20,Hiorns Hats Handicap Hurdle,,,Hiorns Hats Handicap Hurdle,,,,Class 4,,"0-120, 4yo+",2m6f7yds,,,Good,11 hurdles,Hurdle,,8,94,PU,,,,,,Kitesurfer,FR,15/2,6,,,,,Jamie Snowden,Gavin Sheehan,b,g,,,Saint Des Saints,8,,,,"Pressed leader, reminder after 8th, pulled up before 3 out (trainer had no explanation for the poor form shown) (op 13/2 tchd 6/1 and tchd 8/1)"
67,Stratford,,2025/07/20,Grace & Dotty Handicap Hurdle,,,Grace & Dotty Handicap Hurdle,,,,Class 5,,"0-100, 4yo+",3m2f83yds,,,Good,13 hurdles,Hurdle,,1,1,,,,,,,Moro Rock,IRE,11/4,8,,,,,Sara Ender,Harry Bannister,b,g,,,Craigsteel,6,7m 13.15s,,,"Pressed leader, slow jump 1st, led narrowly after 4th, ridden after last, kept on well (op 3/1 tchd 5/2)"
67,Stratford,,2025/07/20,Grace & Dotty Handicap Hurdle,,,Grace & Dotty Handicap Hurdle,,,,Class 5,,"0-100, 4yo+",3m2f83yds,,,Good,13 hurdles,Hurdle,,2,2,,,,,2½,,Hurst Hill,IRE,85/40F,6,,,,,Seamus Mullins,Daniel Sansom,b,m,,,Beneficial,6,,,,"In touch with leaders, headway after 10th, went third 3 out, went second home turn, stayed on (op 9/4 tchd 15/8)"
67,Stratford,,2025/07/20,Grace & Dotty Handicap Hurdle,,,Grace & Dotty Handicap Hurdle,,,,Class 5,,"0-100, 4yo+",3m2f83yds,,,Good,13 hurdles,Hurdle,,3,3,,,,,28,30½,Ocean Legacy,IRE,3/1,8,,,,,Rebecca Menzies,Nathan Moscrop,b,m,,,Cozzene,6,,,,"Led, pressed leader when headed after 4th, lost second home turn, weakening when mistake last (op 11/4 tchd 10/3)"
67,Stratford,,2025/07/20,Grace & Dotty Handicap Hurdle,,,Grace & Dotty Handicap Hurdle,,,,Class 5,,"0-100, 4yo+",3m2f83yds,,,Good,13 hurdles,Hurdle,,4,94,PU,,,,,,Flemen's Tipple,IRE,12/1,8,,,,,Andy Irvine,Caoilin Quinn,b,g,,,Ballingarry,6,,,,"Prominent, mistake 10th, weakened after 2 out, pulled up before last (op 10/1 tchd 9/1 and tchd 14/1)"
67,Stratford,,2025/07/20,Grace & Dotty Handicap Hurdle,,,Grace & Dotty Handicap Hurdle,,,,Class 5,,"0-100, 4yo+",3m2f83yds,,,Good,13 hurdles,Hurdle,,5,94,PU,,,,,,Bahtiyar,FR,7/1,7,,,,,Max Young,Murray Dodd,b,g,,,Saint Des Saints,6,,,,"Held up in rear, headway 3 out, hit 2 out, soon weakened, pulled up before last (jockey said gelding hung left-handed) (op 6/1 tchd 8/1)"
67,Stratford,,2025/07/20,Grace & Dotty Handicap Hurdle,,,Grace & Dotty Handicap Hurdle,,,,Class 5,,"0-100, 4yo+",3m2f83yds,,,Good,13 hurdles,Hurdle,,6,94,PU,,,,,,East Eagle,IRE,11/1,5,,,,,Mike Sowersby,Peter Kavanagh,b,g,,,Ask,6,,,,"Raced in fourth, weakened 3 out, tailed off when pulled up after 2 out (op 16/1)"
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,1,1,,,,6,,,Arkansas,FR,7/2,2,,,,,Mario Baratti,Cristian Demuro,ch,f,,,Lope De Vega,7,1m 32.37s,,,
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,2,2,,,,4,3,,Whaka,FR,87/10,2,,,,,Mathieu Pitart,Tony Piccone,bb,f,,,Nathaniel,7,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,3,3,,,,7,¾,3¾,Child Of Vision,IRE,13/5,2,,,,,F-H Graffard,Mickael Barzalona,b,f,,,Dalakhani,7,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,4,4,,,,8,hd,4,Tarateel,FR,5/2F,2,,,,,A Fabre,Alexis Pouchin,b,f,,,Siyouni,7,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,5,5,,,,2,½,4½,Royal Chapel,GB,11/1,2,,,,,N Clement & F Hermans,Stephane Pasquier,b,f,,,Quality Road,7,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,6,6,,,,1,¾,5¼,Iliannabella,USA,26/5,2,,,,,D Smaga,Christophe Soumillon,b,f,,,Galileo,7,,,,
204,Chantilly (FR),,2025/07/20,Prix de la Butte Blanche (Maiden) (Unraced 2yo Fillies) (Turf),,"'Maiden','Unraced 2yo Fillies'",Prix de la Butte Blanche,Fillies,Turf,,,Maiden,2yo,7f,,,Soft,,,,7,7,,,,5,4,9¼,Renad,GB,14/1,2,,,,,N Caullery,Maxime Guyon,b,f,,,Excellent Art,7,,,,
